DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2020-Q4,147.47,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2021-Q1,145.74,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2021-Q2,150.53,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2021-Q3,157.59,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2021-Q4,163.21,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2022-Q1,166.42,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2022-Q2,175.57,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2022-Q3,180.57,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2022-Q4,179.07,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2023-Q1,178.82,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2023-Q2,171.75,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2023-Q3,173.20,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2023-Q4,176.56,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2024-Q1,173.51,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2024-Q2,178.70,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2024-Q3,183.88,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2024-Q4,190.58,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2025-Q1,194.60,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2025-Q2,198.85,,
ESTAT:PRC_HPI_Q(1.0),09/01/26 11:00:00,Quarterly,Total,"Quarterly index, 2015=100",Slovakia,2025-Q3,208.52,,
